form_id,field_name,friendly_name,page,field_type,caption,state_options,xfa_items,max_length,field_flags,access,presence,justification
1042-s,topmostSubform[0].CopyC[0].LeftColumn[0].f1_17[0],px_10_total_withholding_credit_combine_boxes_7a_8_and_9_3,,Text,"10 Total withholding credit (combine boxes 7a, 8, and 9)",,,,8388608,,,Right
1042-s,topmostSubform[0].CopyC[0].LeftColumn[0].f1_18[0],px_11_tax_paid_by_withholding_agent_amounts_not_withheld_3,,Text,11 Tax paid by withholding agent (amounts not withheld) (see instructions),,,,8388608,,,Right
1042-s,topmostSubform[0].CopyC[0].LeftColumn[0].f1_19[0],px_12a_withholding_agents_ein_3,,Text,12a Withholding agent’s EIN,,,10,0,,,Center
1042-s,topmostSubform[0].CopyC[0].LeftColumn[0].f1_20[0],px_12b_ch_3_status_code_3,,Text,12b Ch. 3 status code,,,,8388608,,,Center
1042-s,topmostSubform[0].CopyC[0].LeftColumn[0].f1_21[0],px_12c_ch_4_status_code_3,,Text,12c Ch. 4 status code,,,,8388608,,,Center
1042-s,topmostSubform[0].CopyC[0].LeftColumn[0].f1_22[0],px_12d_withholding_agents_name_3,,Text,12d Withholding agent’s name,,,,8388608,,,Left
1042-s,topmostSubform[0].CopyC[0].LeftColumn[0].f1_23[0],px_12e_withholding_agents_global_intermediary_identification_number_giin_3,,Text,12e Withholding agent’s global intermediary identification number (GIIN),,,19,0,,,Center
1042-s,topmostSubform[0].CopyC[0].LeftColumn[0].f1_24[0],px_12f_country_code_3,,Text,12f Country code,,,,8388608,,,Center
1042-s,topmostSubform[0].CopyC[0].LeftColumn[0].f1_25[0],px_12g_ftin_3,,Text,"12g FTIN, if any",,,,8388608,,,Center
1042-s,topmostSubform[0].CopyC[0].LeftColumn[0].f1_26[0],px_12h_address_number_and_street_3,,Text,12h Address (number and street),,,,8388608,,,Left
1042-s,topmostSubform[0].CopyC[0].LeftColumn[0].f1_27[0],px_12i_room_or_suite_no_3,,Text,12i Room or suite no.,,,,8388608,,,Center
1042-s,topmostSubform[0].CopyC[0].LeftColumn[0].f1_28[0],px_12j_city_or_town_3,,Text,12j City or town,,,,8388608,,,Left
1042-s,topmostSubform[0].CopyC[0].LeftColumn[0].f1_29[0],px_12k_state_or_province_3,,Text,12k State or province,,,4,0,,,Center
1042-s,topmostSubform[0].CopyC[0].LeftColumn[0].f1_30[0],px_12l_country_3,,Text,12l Country,,,2,0,,,Center
1042-s,topmostSubform[0].CopyC[0].LeftColumn[0].f1_31[0],taxpayer_postal_code_7,,Text,12m ZIP or foreign postal code,,,12,0,,,Center
1042-s,topmostSubform[0].CopyC[0].LeftColumn[0].f1_32[0],px_13a_recipients_name_3,,Text,13a Recipient’s name,,,,8388608,,,Left
1042-s,topmostSubform[0].CopyC[0].LeftColumn[0].f1_33[0],px_13b_recipients_country_code_3,,Text,13b Recipient’s country code,,,,8388608,,,Center
1042-s,topmostSubform[0].CopyC[0].LeftColumn[0].f1_34[0],px_13c_address_number_and_street_3,,Text,13c Address (number and street),,,,8388608,,,Left
1042-s,topmostSubform[0].CopyC[0].LeftColumn[0].f1_35[0],px_13d_apt_no_3,,Text,13d Apt. no.,,,,8388608,,,Center
1042-s,topmostSubform[0].CopyC[0].LeftColumn[0].f1_36[0],px_13e_city_or_town_3,,Text,13e City or town,,,,8388608,,,Left
1042-s,topmostSubform[0].CopyC[0].LeftColumn[0].f1_37[0],px_13f_state_or_province_3,,Text,13f State or province,,,4,0,,,Center
1042-s,topmostSubform[0].CopyC[0].LeftColumn[0].f1_38[0],px_13g_country_3,,Text,13g Country,,,2,0,,,Center
1042-s,topmostSubform[0].CopyC[0].LeftColumn[0].f1_39[0],taxpayer_postal_code_8,,Text,13h ZIP or foreign postal code,,,12,0,,,Center
1042-s,topmostSubform[0].CopyC[0].RightColumn[0].f1_40[0],px_13i_recipients_u_s_tin_3,,Text,"13i Recipient’s U.S. TIN, if any",,,11,0,,,Center
1042-s,topmostSubform[0].CopyC[0].RightColumn[0].f1_41[0],px_13j_ch_3_status_code_3,,Text,13j Ch. 3 status code,,,,8388608,,,Center
1042-s,topmostSubform[0].CopyC[0].RightColumn[0].f1_42[0],px_13k_ch_4_status_code_3,,Text,13k Ch. 4 status code,,,,8388608,,,Center
1042-s,topmostSubform[0].CopyC[0].RightColumn[0].f1_43[0],px_13l_recipients_giin_3,,Text,13l Recipient’s GIIN,,,19,0,,,Center
1042-s,topmostSubform[0].CopyC[0].RightColumn[0].f1_44[0],px_13m_recipients_ftin_3,,Text,"13m Recipient’s FTIN, if any",,,,8388608,,,Center
1042-s,topmostSubform[0].CopyC[0].RightColumn[0].f1_45[0],px_13n_lob_code_3,,Text,13n LOB code,,,2,0,,,Center
1042-s,topmostSubform[0].CopyC[0].RightColumn[0].f1_46[0],px_13o_recipients_account_number_3,,Text,13o Recipient’s account number,,,28,0,,,Center
1042-s,topmostSubform[0].CopyC[0].RightColumn[0].Line13p_Date[0].f1_47[0],px_topmostsubform_0_copyc_0_rightcolumn_0_line13p_date_0_f1_47_0,,Text,,,,8,25165824,,,Left
1042-s,topmostSubform[0].CopyC[0].RightColumn[0].f1_48[0],px_14a_primary_withholding_agents_name_if_applicable_3,,Text,14a Primary withholding agent’s name (if applicable),,,,8388608,,,Left
1042-s,topmostSubform[0].CopyC[0].RightColumn[0].f1_49[0],px_14b_primary_withholding_agents_ein_3,,Text,14b Primary withholding agent’s EIN,,,10,0,,,Center
1042-s,topmostSubform[0].CopyC[0].RightColumn[0].c1_5[0],15_check_if_pro_rata_basis_reporting_3,,Button,15 Check if pro-rata basis reporting,1,1|0|2,,0,,,Left
1042-s,topmostSubform[0].CopyC[0].RightColumn[0].f1_50[0],px_15a_intermediary_or_flow_through_entitys_ein_3,,Text,"15a Intermediary or flow-through entity’s EIN, if any",,,10,0,,,Center
1042-s,topmostSubform[0].CopyC[0].RightColumn[0].f1_51[0],px_15b_ch_3_status_code_3,,Text,15b Ch. 3 status code,,,,8388608,,,Center
1042-s,topmostSubform[0].CopyC[0].RightColumn[0].f1_52[0],px_15c_ch_4_status_code_3,,Text,15c Ch. 4 status code,,,,8388608,,,Center
1042-s,topmostSubform[0].CopyC[0].RightColumn[0].f1_53[0],px_15d_intermediary_or_flow_through_entitys_name_3,,Text,15d Intermediary or flow-through entity’s name,,,,8388608,,,Left
1042-s,topmostSubform[0].CopyC[0].RightColumn[0].f1_54[0],px_15e_intermediary_or_flow_through_entitys_giin_3,,Text,15e Intermediary or flow-through entity’s GIIN,,,19,0,,,Center
1042-s,topmostSubform[0].CopyC[0].RightColumn[0].f1_55[0],px_15f_country_code_3,,Text,15f Country code,,,,8388608,,,Center
1042-s,topmostSubform[0].CopyC[0].RightColumn[0].f1_56[0],px_15g_ftin_3,,Text,"15g FTIN, if any",,,,8388608,,,Center
1042-s,topmostSubform[0].CopyC[0].RightColumn[0].f1_57[0],px_15h_address_number_and_street_3,,Text,15h Address (number and street),,,,8388608,,,Left
1042-s,topmostSubform[0].CopyC[0].RightColumn[0].f1_58[0],px_15i_room_or_suite_no_3,,Text,15i Room or suite no.,,,,8388608,,,Center
1042-s,topmostSubform[0].CopyC[0].RightColumn[0].f1_59[0],px_15j_city_or_town_3,,Text,15j City or town,,,,8388608,,,Left
1042-s,topmostSubform[0].CopyC[0].RightColumn[0].f1_60[0],px_15k_state_or_province_3,,Text,15k State or province,,,4,0,,,Center
1042-s,topmostSubform[0].CopyC[0].RightColumn[0].f1_61[0],px_15l_country_3,,Text,15l Country,,,2,0,,,Center
1042-s,topmostSubform[0].CopyC[0].RightColumn[0].f1_62[0],taxpayer_postal_code_9,,Text,15m ZIP or foreign postal code,,,12,0,,,Center
1042-s,topmostSubform[0].CopyC[0].RightColumn[0].f1_63[0],px_16a_payers_name_3,,Text,16a Payer’s name,,,,8388608,,,Left
1042-s,topmostSubform[0].CopyC[0].RightColumn[0].f1_64[0],px_16b_payers_tin_3,,Text,16b Payer’s TIN,,,11,0,,,Center
1042-s,topmostSubform[0].CopyC[0].RightColumn[0].f1_65[0],px_16c_payers_giin_3,,Text,16c Payer’s GIIN,,,19,0,,,Center
1042-s,topmostSubform[0].CopyC[0].RightColumn[0].f1_66[0],px_16d_ch_3_status_code_3,,Text,16d Ch. 3 status code,,,,8388608,,,Center
1042-s,topmostSubform[0].CopyC[0].RightColumn[0].f1_67[0],px_16e_ch_4_status_code_3,,Text,16e Ch. 4 status code,,,,8388608,,,Center
1042-s,topmostSubform[0].CopyC[0].RightColumn[0].f1_68[0],px_17a_state_income_tax_withheld_3,,Text,17a State income tax withheld,,,,8388608,,,Right
1042-s,topmostSubform[0].CopyC[0].RightColumn[0].f1_69[0],px_17b_payers_state_tax_no_3,,Text,17b Payer’s state tax no.,,,,8388608,,,Center
1042-s,topmostSubform[0].CopyC[0].RightColumn[0].f1_70[0],px_17c_name_of_state_3,,Text,17c Name of state,,,,8388608,,,Left
1042-s,topmostSubform[0].CopyD[0].PgHeader[0].f1_01[0],px_topmostsubform_0_copyd_0_pgheader_0_f1_01_0,,Text,,,,10,25165824,,,Left
1042-s,topmostSubform[0].CopyD[0].PgHeader[0].c1_1[0],px_topmostsubform_0_copyd_0_pgheader_0_c1_1_0,,Button,,1,1|0,,0,,,Left
1042-s,topmostSubform[0].CopyD[0].PgHeader[0].f1_02[0],px_topmostsubform_0_copyd_0_pgheader_0_f1_02_0,,Text,,,,2,0,,,Center
1042-s,topmostSubform[0].CopyD[0].LeftColumn[0].f1_03[0],px_1_income_code_4,,Text,1 Income code,,,2,0,,,Center
1042-s,topmostSubform[0].CopyD[0].LeftColumn[0].f1_04[0],px_2_gross_income_4,,Text,2 Gross income,,,,8388608,,,Right
1042-s,topmostSubform[0].CopyD[0].LeftColumn[0].Lines3-3b[0].f1_05[0],px_3_chapter_indicator_enter_3_or_4_4,,Text,3 Chapter indicator. Enter “3” or “4”,,,1,0,,,Center
1042-s,topmostSubform[0].CopyD[0].LeftColumn[0].Lines3-3b[0].f1_06[0],px_3a_exemption_code_4,,Text,3a Exemption code,,,2,0,,,Center
1042-s,topmostSubform[0].CopyD[0].LeftColumn[0].Lines3-3b[0].f1_07[0],px_3b_tax_rate_4,,Text,3b Tax rate,,,2,0,,,Right
1042-s,topmostSubform[0].CopyD[0].LeftColumn[0].Lines3-3b[0].f1_08[0],px_topmostsubform_0_copyd_0_leftcolumn_0_lines3_3b_0_f1_08_0,,Text,.,,,2,0,,,Right
1042-s,topmostSubform[0].CopyD[0].LeftColumn[0].f1_09[0],px_4a_exemption_code_4,,Text,4a Exemption code,,,2,0,,,Center
1042-s,topmostSubform[0].CopyD[0].LeftColumn[0].f1_10[0],px_4b_tax_rate_4,,Text,4b Tax rate,,,2,0,,,Right
1042-s,topmostSubform[0].CopyD[0].LeftColumn[0].f1_11[0],px_topmostsubform_0_copyd_0_leftcolumn_0_f1_11_0,,Text,.,,,2,0,,,Right
1042-s,topmostSubform[0].CopyD[0].LeftColumn[0].f1_12[0],px_5_withholding_allowance_4,,Text,5 Withholding allowance,,,,8388608,,,Right
1042-s,topmostSubform[0].CopyD[0].LeftColumn[0].f1_13[0],px_6_net_income_4,,Text,6 Net income,,,,8388608,,,Right
1042-s,topmostSubform[0].CopyD[0].LeftColumn[0].f1_14[0],px_7a_federal_tax_withheld_4,,Text,7a Federal tax withheld,,,,8388608,,,Right
1042-s,topmostSubform[0].CopyD[0].LeftColumn[0].c1_2[0],px_topmostsubform_0_copyd_0_leftcolumn_0_c1_2_0,,Button,,1,1|0,,0,,,Left
1042-s,topmostSubform[0].CopyD[0].LeftColumn[0].c1_3[0],px_topmostsubform_0_copyd_0_leftcolumn_0_c1_3_0,,Button,,1,1|0,,0,,,Left
1042-s,topmostSubform[0].CopyD[0].LeftColumn[0].c1_4[0],px_topmostsubform_0_copyd_0_leftcolumn_0_c1_4_0,,Button,,1,1|0,,0,,,Left
1042-s,topmostSubform[0].CopyD[0].LeftColumn[0].f1_15[0],px_8_tax_withheld_by_other_agents_4,,Text,8 Tax withheld by other agents,,,,8388608,,,Right
1042-s,topmostSubform[0].CopyD[0].LeftColumn[0].Line9[0].f1_16[0],px_topmostsubform_0_copyd_0_leftcolumn_0_line9_0_f1_16_0,,Text,,,,,8388608,,,Right
1042-s,topmostSubform[0].CopyD[0].LeftColumn[0].f1_17[0],px_10_total_withholding_credit_combine_boxes_7a_8_and_9_4,,Text,"10 Total withholding credit (combine boxes 7a, 8, and 9)",,,,8388608,,,Right
1042-s,topmostSubform[0].CopyD[0].LeftColumn[0].f1_18[0],px_11_tax_paid_by_withholding_agent_amounts_not_withheld_4,,Text,11 Tax paid by withholding agent (amounts not withheld) (see instructions),,,,8388608,,,Right
1042-s,topmostSubform[0].CopyD[0].LeftColumn[0].f1_19[0],px_12a_withholding_agents_ein_4,,Text,12a Withholding agent’s EIN,,,10,0,,,Center
1042-s,topmostSubform[0].CopyD[0].LeftColumn[0].f1_20[0],px_12b_ch_3_status_code_4,,Text,12b Ch. 3 status code,,,,8388608,,,Center
1042-s,topmostSubform[0].CopyD[0].LeftColumn[0].f1_21[0],px_12c_ch_4_status_code_4,,Text,12c Ch. 4 status code,,,,8388608,,,Center
1042-s,topmostSubform[0].CopyD[0].LeftColumn[0].f1_22[0],px_12d_withholding_agents_name_4,,Text,12d Withholding agent’s name,,,,8388608,,,Left
1042-s,topmostSubform[0].CopyD[0].LeftColumn[0].f1_23[0],px_12e_withholding_agents_global_intermediary_identification_number_giin_4,,Text,12e Withholding agent’s global intermediary identification number (GIIN),,,19,0,,,Center
1042-s,topmostSubform[0].CopyD[0].LeftColumn[0].f1_24[0],px_12f_country_code_4,,Text,12f Country code,,,,8388608,,,Center
1042-s,topmostSubform[0].CopyD[0].LeftColumn[0].f1_25[0],px_12g_ftin_4,,Text,"12g FTIN, if any",,,,8388608,,,Center
1042-s,topmostSubform[0].CopyD[0].LeftColumn[0].f1_26[0],px_12h_address_number_and_street_4,,Text,12h Address (number and street),,,,8388608,,,Left
1042-s,topmostSubform[0].CopyD[0].LeftColumn[0].f1_27[0],px_12i_room_or_suite_no_4,,Text,12i Room or suite no.,,,,8388608,,,Center
1042-s,topmostSubform[0].CopyD[0].LeftColumn[0].f1_28[0],px_12j_city_or_town_4,,Text,12j City or town,,,,8388608,,,Left
1042-s,topmostSubform[0].CopyD[0].LeftColumn[0].f1_29[0],px_12k_state_or_province_4,,Text,12k State or province,,,4,0,,,Center
1042-s,topmostSubform[0].CopyD[0].LeftColumn[0].f1_30[0],px_12l_country_4,,Text,12l Country,,,2,0,,,Center
1042-s,topmostSubform[0].CopyD[0].LeftColumn[0].f1_31[0],taxpayer_postal_code_10,,Text,12m ZIP or foreign postal code,,,12,0,,,Center
1042-s,topmostSubform[0].CopyD[0].LeftColumn[0].f1_32[0],px_13a_recipients_name_4,,Text,13a Recipient’s name,,,,8388608,,,Left
1042-s,topmostSubform[0].CopyD[0].LeftColumn[0].f1_33[0],px_13b_recipients_country_code_4,,Text,13b Recipient’s country code,,,,8388608,,,Center
1042-s,topmostSubform[0].CopyD[0].LeftColumn[0].f1_34[0],px_13c_address_number_and_street_4,,Text,13c Address (number and street),,,,8388608,,,Left
1042-s,topmostSubform[0].CopyD[0].LeftColumn[0].f1_35[0],px_13d_apt_no_4,,Text,13d Apt. no.,,,,8388608,,,Center
1042-s,topmostSubform[0].CopyD[0].LeftColumn[0].f1_36[0],px_13e_city_or_town_4,,Text,13e City or town,,,,8388608,,,Left
1042-s,topmostSubform[0].CopyD[0].LeftColumn[0].f1_37[0],px_13f_state_or_province_4,,Text,13f State or province,,,4,0,,,Center
1042-s,topmostSubform[0].CopyD[0].LeftColumn[0].f1_38[0],px_13g_country_4,,Text,13g Country,,,2,0,,,Center
1042-s,topmostSubform[0].CopyD[0].LeftColumn[0].f1_39[0],taxpayer_postal_code_11,,Text,13h ZIP or foreign postal code,,,12,0,,,Center
1042-s,topmostSubform[0].CopyD[0].RightColumn[0].f1_40[0],px_13i_recipients_u_s_tin_4,,Text,"13i Recipient’s U.S. TIN, if any",,,11,0,,,Center
1042-s,topmostSubform[0].CopyD[0].RightColumn[0].f1_41[0],px_13j_ch_3_status_code_4,,Text,13j Ch. 3 status code,,,,8388608,,,Center
1042-s,topmostSubform[0].CopyD[0].RightColumn[0].f1_42[0],px_13k_ch_4_status_code_4,,Text,13k Ch. 4 status code,,,,8388608,,,Center
1042-s,topmostSubform[0].CopyD[0].RightColumn[0].f1_43[0],px_13l_recipients_giin_4,,Text,13l Recipient’s GIIN,,,19,0,,,Center
1042-s,topmostSubform[0].CopyD[0].RightColumn[0].f1_44[0],px_13m_recipients_ftin_4,,Text,"13m Recipient’s FTIN, if any",,,,8388608,,,Center
1042-s,topmostSubform[0].CopyD[0].RightColumn[0].f1_45[0],px_13n_lob_code_4,,Text,13n LOB code,,,2,0,,,Center
1042-s,topmostSubform[0].CopyD[0].RightColumn[0].f1_46[0],px_13o_recipients_account_number_4,,Text,13o Recipient’s account number,,,28,0,,,Center
1042-s,topmostSubform[0].CopyD[0].RightColumn[0].Line13p_Date[0].f1_47[0],px_topmostsubform_0_copyd_0_rightcolumn_0_line13p_date_0_f1_47_0,,Text,,,,8,25165824,,,Left
1042-s,topmostSubform[0].CopyD[0].RightColumn[0].f1_48[0],px_14a_primary_withholding_agents_name_if_applicable_4,,Text,14a Primary withholding agent’s name (if applicable),,,,8388608,,,Left
1042-s,topmostSubform[0].CopyD[0].RightColumn[0].f1_49[0],px_14b_primary_withholding_agents_ein_4,,Text,14b Primary withholding agent’s EIN,,,10,0,,,Center
1042-s,topmostSubform[0].CopyD[0].RightColumn[0].c1_5[0],15_check_if_pro_rata_basis_reporting_4,,Button,15 Check if pro-rata basis reporting,1,1|0|2,,0,,,Left
1042-s,topmostSubform[0].CopyD[0].RightColumn[0].f1_50[0],px_15a_intermediary_or_flow_through_entitys_ein_4,,Text,"15a Intermediary or flow-through entity’s EIN, if any",,,10,0,,,Center
1042-s,topmostSubform[0].CopyD[0].RightColumn[0].f1_51[0],px_15b_ch_3_status_code_4,,Text,15b Ch. 3 status code,,,,8388608,,,Center
1042-s,topmostSubform[0].CopyD[0].RightColumn[0].f1_52[0],px_15c_ch_4_status_code_4,,Text,15c Ch. 4 status code,,,,8388608,,,Center
1042-s,topmostSubform[0].CopyD[0].RightColumn[0].f1_53[0],px_15d_intermediary_or_flow_through_entitys_name_4,,Text,15d Intermediary or flow-through entity’s name,,,,8388608,,,Left
1042-s,topmostSubform[0].CopyD[0].RightColumn[0].f1_54[0],px_15e_intermediary_or_flow_through_entitys_giin_4,,Text,15e Intermediary or flow-through entity’s GIIN,,,19,0,,,Center
1042-s,topmostSubform[0].CopyD[0].RightColumn[0].f1_55[0],px_15f_country_code_4,,Text,15f Country code,,,,8388608,,,Center
1042-s,topmostSubform[0].CopyD[0].RightColumn[0].f1_56[0],px_15g_ftin_4,,Text,"15g FTIN, if any",,,,8388608,,,Center
1042-s,topmostSubform[0].CopyD[0].RightColumn[0].f1_57[0],px_15h_address_number_and_street_4,,Text,15h Address (number and street),,,,8388608,,,Left
1042-s,topmostSubform[0].CopyD[0].RightColumn[0].f1_58[0],px_15i_room_or_suite_no_4,,Text,15i Room or suite no.,,,,8388608,,,Center
1042-s,topmostSubform[0].CopyD[0].RightColumn[0].f1_59[0],px_15j_city_or_town_4,,Text,15j City or town,,,,8388608,,,Left
1042-s,topmostSubform[0].CopyD[0].RightColumn[0].f1_60[0],px_15k_state_or_province_4,,Text,15k State or province,,,4,0,,,Center
1042-s,topmostSubform[0].CopyD[0].RightColumn[0].f1_61[0],px_15l_country_4,,Text,15l Country,,,2,0,,,Center
1042-s,topmostSubform[0].CopyD[0].RightColumn[0].f1_62[0],taxpayer_postal_code_12,,Text,15m ZIP or foreign postal code,,,12,0,,,Center
1042-s,topmostSubform[0].CopyD[0].RightColumn[0].f1_63[0],px_16a_payers_name_4,,Text,16a Payer’s name,,,,8388608,,,Left
1042-s,topmostSubform[0].CopyD[0].RightColumn[0].f1_64[0],px_16b_payers_tin_4,,Text,16b Payer’s TIN,,,11,0,,,Center
1042-s,topmostSubform[0].CopyD[0].RightColumn[0].f1_65[0],px_16c_payers_giin_4,,Text,16c Payer’s GIIN,,,19,0,,,Center
1042-s,topmostSubform[0].CopyD[0].RightColumn[0].f1_66[0],px_16d_ch_3_status_code_4,,Text,16d Ch. 3 status code,,,,8388608,,,Center
1042-s,topmostSubform[0].CopyD[0].RightColumn[0].f1_67[0],px_16e_ch_4_status_code_4,,Text,16e Ch. 4 status code,,,,8388608,,,Center
1042-s,topmostSubform[0].CopyD[0].RightColumn[0].f1_68[0],px_17a_state_income_tax_withheld_4,,Text,17a State income tax withheld,,,,8388608,,,Right
1042-s,topmostSubform[0].CopyD[0].RightColumn[0].f1_69[0],px_17b_payers_state_tax_no_4,,Text,17b Payer’s state tax no.,,,,8388608,,,Center
1042-s,topmostSubform[0].CopyD[0].RightColumn[0].f1_70[0],px_17c_name_of_state_4,,Text,17c Name of state,,,,8388608,,,Left
